Benzene, (2-Methylpropoxy)-	C10H14O	197.5	
Benzene, (3-Bromopropoxy)-	C9H11BrO		10.7
Benzene, (3-Chloro-1-Propenyl)-	C9H9Cl	108	-19
Benzene, (3-Chloroallyl)-	C9H9Cl	211	
Benzene, (3-Cyclopentylpropyl)-	C14H20	272	
Benzene, (3-Methylbutyl)-	C11H16	195	
Benzene, (3-Methylpentyl)-	C12H18	220	
Benzene, (bromomethyl)pentafluoro-	C7H2BrF5	174.5	
Benzene, (butoxymethyl)-	C11H16O	223	
Benzene, (cyclohexyloxy)-	C12H16O	261	
Benzene, (dichlorofluoromethyl)-	C7H5Cl2F	179	-26.8
Benzene, (ethenyloxy)-	C8H8O	155.5	
Benzene, (hexyloxy)-	C12H18O	240	-19
Benzene, (octyloxy)-	C14H22O	285	8
Benzene, (propylthio)-	C9H12S	220	-45
Benzene, 1,1&#x27;,1&#x27;&#x27;,1&#x27;&#x27;&#x27;-(1,2-Ethenediylidene)tetr	C26H20	420	225
Benzene, 1,1&#x27;,1&#x27;&#x27;-(1-Ethenyl-2-Ylidene)tris-	C20H16		72.5
Benzene, 1,1&#x27;,1&#x27;&#x27;-(bromomethylidyne)tris-	C19H15Br		153
Benzene, 1,1&#x27;,1&#x27;&#x27;-(chloromethylidyne)tris-	C19H15Cl	310	113.5
Benzene, 1,1&#x27;- Sulfinylbis(methylene) Bis-	C14H14OS		134
Benzene, 1,1&#x27;-(1,2-Ethanediyl)bis(4-Nitro-	C14H12N2O4		179-183
Benzene, 1,1&#x27;-(1,2-Ethanediyl)bis[4-Methyl-	C16H18		85
Benzene, 1,1&#x27;-(1,2-Ethenediyl)bis[2-Methyl-	C16H16		83
Benzene, 1,1&#x27;-(1,2-Ethenediyl)bis[4-Methoxy-	C16H16O2		214.5
Benzene, 1,1&#x27;-(1,3-Propanediyl)bis-	C15H16	300.3	6
Benzene, 1,1&#x27;-(1,4-Butanediyl)bis-	C16H18	317	52.5
Benzene, 1,1&#x27;-(1-Chloro-1,2-Ethenediyl)bis-, (e)	C14H11Cl	322	53.5
Benzene, 1,1&#x27;-(1-Ethyl-1,2-Ethanediyl)bis-	C16H18	290	
Benzene, 1,1&#x27;-(3-Methyl-1-Propene-1,3-Diyl)bis-	C16H16	311	47.5
Benzene, 1,1&#x27;-(bromomethylene)bis-	C13H11Br		45
Benzene, 1,1&#x27;-(chloromethylene)bis-	C13H11Cl		16
Benzene, 1,1&#x27;-Butylidenebis-	C16H18	287	27
Benzene, 1,1&#x27;-Methylenebis 4-Chloro-	C13H10Cl2		55.5
Benzene, 1,1&#x27;-Methylenebis-	C13H12	265.0	25.2
Benzene, 1,1&#x27;-Methylenebis[4-Methyl-	C15H16	286	28
Benzene, 1,1&#x27;-Oxybis 4-Bromo-	C12H8Br2O	339	60.5
Benzene, 1,1&#x27;-Oxybis 4-Methyl-	C14H14O	285	51
Benzene, 1,1&#x27;-Oxybis-, Hexabromo Deriv.	C12H4Br6O		148-151
Benzene, 1,1&#x27;-Oxybis-, Octabromo Deriv.	C12H2Br8O		200
Benzene, 1,1&#x27;-Oxybis[2-Methoxy-	C14H14O3	330.5	79.5
Benzene, 1,1&#x27;-Sulfinylbis(4-Methyl- (9ci)	C14H14OS		94-96
Benzene, 1,1&#x27;-Sulfonylbis 4-Chloro-	C12H8Cl2O2S		147.9
Benzene, 1,1&#x27;-Sulfonylbis 4-Methyl-	C14H14O2S	406	159
Benzene, 1,1&#x27;-Tellurobis-	C12H10Te		218-220
Benzene, 1,1&#x27;-Thiobis(4-Nitro-	C12H8N2O4S		160.5
Benzene, 1,2,3,4-Tetrachloro-5,6-Dimethoxy-	C8H6Cl4O2		90
Benzene, 1,2,3,4-Tetramethoxy-5-(2-Propenyl)-	C13H18O4		25
Benzene, 1,2,3-Triiodo-	C6H3I3		116
Benzene, 1,2,3-Trimethoxy-	C9H12O3	235	48.5
Benzene, 1,2,4,5-Tetrachloro-3-Methoxy-	C7H4Cl4O		87-90
Benzene, 1,2,4,5-Tetrakis(1-Methylethyl)-	C18H30	259	118.4
Benzene, 1,2,4-Trichloro-5-(chloromethyl)-	C7H4Cl4	273	
Benzene, 1,2,4-Triethyl-	C12H18	218	
Benzene, 1,2,4-Trifluoro-	C6H3F3	90	
Benzene, 1,2,4-Trimethyl-5-(1-Methylethyl)-	C12H18	221	21
Benzene, 1,2,4-Tris(1-Methylethyl)-	C15H24	244	
Benzene, 1,2-Bis(bromomethyl)-	C8H8Br2		95
Benzene, 1,2-Bis(chloromethyl)-	C8H8Cl2	239.5	55
Benzene, 1,2-Dichloro-3-Methoxy-	C7H6Cl2O		32
Benzene, 1,2-Dichloro-3-Methyl-	C7H6Cl2	207.5	6
Benzene, 1,2-Dichloro-4-(chloromethyl)-	C7H5Cl3	241	37.5
Benzene, 1,2-Dichloro-4-(dichloromethyl)-	C7H4Cl4	257	
Benzene, 1,2-Dichloro-4-(trichloromethyl)-	C7H3Cl5	283.1	25.8
Benzene, 1,2-Diethoxy-	C10H14O2	219	44
Benzene, 1,2-Dimethoxy-4-(1-Propenyl)-	C11H14O2	270.5	18
Benzene, 1,2-Dimethoxy-4-Methyl-	C9H12O2	220	24
Benzene, 1,2-Dimethoxy-4-Nitro-	C8H9NO4		98
Benzene, 1,3,5-Trichloro-2,4,6-Trifluoro-	C6Cl3F3	198.4	
Benzene, 1,3,5-Trichloro-2-Nitro-	C6H2Cl3NO2		72
Benzene, 1,3,5-Triethoxy-	C12H18O3		43.5
Benzene, 1,3,5-Trimethoxy-	C9H12O3	255.5	54.5
Benzene, 1,3,5-Trimethyl-2,4-Dinitro-	C9H10N2O4	418	85.3
Benzene, 1,3,5-Trimethyl-2-Nitro-	C9H11NO2	255	44
Benzene, 1,3-Bis(1-Methylethenyl)-	C12H14	231	
Benzene, 1,3-Bis(bromomethyl)-	C8H8Br2		77
Benzene, 1,3-Bis(trifluoromethyl)-	C8H4F6	116	
Benzene, 1,3-Dichloro-5-Nitro-	C6H3Cl2NO2		65.4
Benzene, 1,3-Difluoro-5-Nitro-	C6H3F2NO2	176.5	17
Benzene, 1,3-Diisocyanato-	C8H4N2O2	121	49-51
Benzene, 1,3-Dimethoxy-5-Methyl-	C9H12O2	244	
Benzene, 1,3-Dimethyl-5-Nitro-	C8H9NO2	274	75
Benzene, 1,4-Bis(1,1-Dimethylethyl)-	C14H22	238	79.5
Benzene, 1,4-Bis(1-Methylethenyl)-	C12H14		63.5
Benzene, 1,4-Bis(bromomethyl)-	C8H8Br2	245	144.5
Benzene, 1,4-Bis(chloromethyl)-	C8H8Cl2		100
Benzene, 1,4-Bis(trifluoromethyl)-	C8H4F6	116	
Benzene, 1,4-Dibromo-2-Methyl-	C7H6Br2	236	5.6
Benzene, 1,4-Dibutoxy-	C14H22O2		45.5
Benzene, 1,4-Dichloro-2,5-Dimethyl-	C8H8Cl2	222	71
Benzene, 1,4-Dichloro-2-Methyl-	C7H6Cl2	200	5
Benzene, 1,4-Diethenyl-	C10H10		31
Benzene, 1,4-Diethoxy-	C10H14O2	246	72
Benzene, 1,4-Difluoro-2-Nitro-	C6H3F2NO2	206.5	-11.7
Benzene, 1,4-Diisocyanato-	C8H4N2O2	260	96-99
Benzene, 1,4-Diisothiocyanato-	C8H4N2S2		132
Benzene, 1,4-Dimethoxy-2-Nitro-	C8H9NO4		72.5
Benzene, 1,4-Dimethyl-2-Nitro-	C8H9NO2	240.5	-25
Benzene, 1-(1,1-Dimethylethyl)-2-Methoxy-4-Methy	C12H16N2O5	185	85
Benzene, 1-(1,1-Dimethylethyl)-3,5-Dimethyl-	C12H18	207	-18
Benzene, 1-(1,1-Dimethylethyl)-3-Methyl-	C11H16	189.3	-41.4
Benzene, 1-(1,1-Dimethylethyl)-4-Methoxy-	C11H16O	238	
Benzene, 1-(1-Methylethenyl)-4-(1-Methylethyl)-	C12H16	220.8	-30.6
Benzene, 1-(bromomethyl)-2-Methyl-	C8H9Br	217	21
Benzene, 1-(bromomethyl)-3-Methyl-	C8H9Br	212.5	
Benzene, 1-(bromomethyl)-3-Nitro-	C7H6BrNO2		59.3
Benzene, 1-(bromomethyl)-4-Methyl-	C8H9Br	220	34
Benzene, 1-(chloromethyl)-2,4-Dimethyl-	C9H11Cl	215.5	
Benzene, 1-(chloromethyl)-2-Methyl-	C8H9Cl	198	
Benzene, 1-(chloromethyl)-3-Methyl-	C8H9Cl	195.5	
Benzene, 1-(chloromethyl)-3-Nitro-	C7H6ClNO2		46
Benzene, 1-(chloromethyl)-4-Nitro-	C7H6ClNO2		71
Benzene, 1-(ethylthio)-3-Methyl-	C9H12S	219	
Benzene, 1-(ethylthio)-4-Methyl-	C9H12S	220	
Benzene, 1-Azido-4-Bromo-	C6H4BrN3		20
Benzene, 1-Bromo-2,4-Dimethyl-	C8H9Br	205	-17
Benzene, 1-Bromo-2-(bromomethyl)-	C7H6Br2		31
Benzene, 1-Bromo-2-(trifluoromethyl)-	C7H4BrF3	167.5	
Benzene, 1-Bromo-2-Iodo-	C6H4BrI	257	9.5
Benzene, 1-Bromo-3,5-Dichloro-	C6H3BrCl2	232	83
Benzene, 1-Bromo-3,5-Dimethyl-	C8H9Br	204	
Benzene, 1-Bromo-3-(trifluoromethyl)-	C7H4BrF3	151.5	1
Benzene, 1-Bromo-3-Iodo-	C6H4BrI	252	-9.3
Benzene, 1-Bromo-3-Isothiocyanato-	C7H4BrNS	256	
Benzene, 1-Bromo-4-(bromomethyl)-	C7H6Br2		63
Benzene, 1-Bromo-4-(trifluoromethyl)-	C7H4BrF3	160	
Benzene, 1-Bromo-4-Ethoxy-	C8H9BrO	231	4
Benzene, 1-Bromo-4-Isocyanato-	C7H4BrNO	226	
Benzene, 1-Butoxy-4-Methyl-	C11H16O	229.5	
Benzene, 1-Chloro-2,4-Dimethyl-	C8H9Cl	184	-32.5
Benzene, 1-Chloro-2-(1-Methylethyl)-	C9H11Cl	191.1	-74.4
Benzene, 1-Chloro-2-(chloromethyl)-	C7H6Cl2	217	-17
Benzene, 1-Chloro-2-Ethoxy-	C8H9ClO	210	
Benzene, 1-Chloro-2-Ethyl-	C8H9Cl	178.4	-82.7
Benzene, 1-Chloro-2-Isocyanato-	C7H4ClNO	200	30.5
Benzene, 1-Chloro-2-Methyl-3-Nitro-	C7H6ClNO2	238	37.8
Benzene, 1-Chloro-2-Methyl-4-Nitro-	C7H6ClNO2	249	42.5
Benzene, 1-Chloro-2-Nitro-4-(trifluoromethyl)-	C7H3ClF3NO2	222	-2.5
Benzene, 1-Chloro-3,5-Dimethoxy-	C8H9ClO2	234	35
Benzene, 1-Chloro-3-(chloromethyl)-	C7H6Cl2	216	
Benzene, 1-Chloro-3-(trifluoromethyl)-	C7H4ClF3	137.5	-56
Benzene, 1-Chloro-3-Ethoxy-	C8H9ClO	207	
Benzene, 1-Chloro-3-Ethyl-	C8H9Cl	183.8	-55
Benzene, 1-Chloro-3-Fluoro-2-Methyl-	C7H6ClF	154	
Benzene, 1-Chloro-4-(1,1-Dimethylethyl)-	C10H13Cl	213	
Benzene, 1-Chloro-4-(1-Methylethyl)-	C9H11Cl	198.3	-12.3
Benzene, 1-Chloro-4-(chloromethyl)-	C7H6Cl2	223	31
Benzene, 1-Chloro-4-Ethoxy-	C8H9ClO	213	21
Benzene, 1-Chloro-4-Ethyl-	C8H9Cl	184.4	-62.6
Benzene, 1-Chloro-4-Isothiocyanato-	C7H4ClNS	249.5	46
Benzene, 1-Chloro-4-Methyl-2-Nitro-	C7H6ClNO2	261	7
Benzene, 1-Chloro-4-Nitro-2-(trifluoromethyl)-	C7H3ClF3NO2	232	22
Benzene, 1-Cyclohexyl-2-Methoxy-	C13H18O	268	
Benzene, 1-Ethenyl-2-Methoxy-	C9H10O	197	29
Benzene, 1-Ethenyl-4-Fluoro-	C8H7F		-34.5
Benzene, 1-Ethenyl-4-Methoxy-	C9H10O	205	
Benzene, 1-Ethoxy-2-Fluoro-	C8H9FO	171.4	-16.7
Benzene, 1-Ethoxy-2-Methyl-	C9H12O	184	
Benzene, 1-Ethoxy-2-Nitro-	C8H9NO3	267	2.2
Benzene, 1-Ethoxy-3-Methyl-	C9H12O	192	
Benzene, 1-Ethoxy-4-Fluoro-	C8H9FO	173	-8.5
Benzene, 1-Ethoxy-4-Methyl-	C9H12O	188.5	
Benzene, 1-Ethyl-2,4,5-Trimethyl-	C11H16	213	-13.5
Benzene, 1-Ethyl-3-(1-Methylethyl)-	C11H16	192	
Benzene, 1-Ethyl-4-(1-Methylethyl)-	C11H16	196.6	
Benzene, 1-Ethyl-4-Methoxy-	C9H12O	198	
Benzene, 1-Ethynyl-4-Methyl- (9ci)	C9H8	168-170	
Benzene, 1-Fluoro-2-Iodo-	C6H4FI	188.6	-41.5
Benzene, 1-Fluoro-3-Isothiocyanato-	C7H4FNS	227	
Benzene, 1-Fluoro-4-(trifluoromethyl)-	C7H4F4	103.5	-41.7
Benzene, 1-Fluoro-4-Iodo-	C6H4FI	183	-27
Benzene, 1-Fluoro-4-Isothiocyanato-	C7H4FNS	228	26-28
Benzene, 1-Iodo-2-Methoxy-	C7H7IO	241	
Benzene, 1-Iodo-2-Nitro-	C6H4INO2	290	54
Benzene, 1-Iodo-3-Methyl-	C7H7I	213	-27.2
Benzene, 1-Iodo-4-Methoxy-	C7H7IO	238	53
Benzene, 1-Iodo-4-Methyl-	C7H7I	211	36.5
Benzene, 1-Iodo-4-Nitro-	C6H4INO2	288	174.7
Benzene, 1-Isocyanato-2-Methyl-	C8H7NO	185	
Benzene, 1-Isocyanato-2-Nitro-	C7H4N2O3		41
Benzene, 1-Isocyanato-3-(trifluoromethyl)-	C8H4F3NO	54	
Benzene, 1-Isocyanato-3-Nitro-	C7H4N2O3		51
Benzene, 1-Isocyanato-4-Nitro-	C7H4N2O3		57
Benzene, 1-Isothiocyanato-4-Methoxy	C8H7NOS	280.5	18
Benzene, 1-Methoxy-3,5-Dinitro-	C7H6N2O5		105.3
Benzene, 1-Methoxy-4-(2-Propenyl)-	C10H12O	215.5	
Benzene, 1-Methoxy-4-Propyl-	C10H14O	211.5	
Benzene, 1-Methyl-2-(2-Propenyl)-	C10H12	182.5	
Benzene, 1-Methyl-2-(phenylmethyl)-	C14H14	280.5	6.6
Benzene, 1-Methyl-2-Phenoxy-	C13H12O	263.5	21.7
Benzene, 1-Methyl-3-Phenoxy-	C13H12O	272	
Benzene, 1-Methyl-4-(1-Methylethenyl)-	C10H12	185.3	-20
Benzene, 1-Methyl-4-(2-Methylpropyl)-	C11H16	196	
Benzene, 1-Methyl-4-(nitromethyl)-	C8H9NO2		11.5
Benzene, 1-Methyl-4-(phenylmethyl)-	C14H14	286	-30
Benzene, 1-Methyl-4-(trifluoromethyl)-	C8H7F3	129	
Benzene, 1-Nitro-2-(2-Phenylethenyl)-, (e)-	C14H11NO2		73
Benzene, 1-Nitro-2-(phenylthio)-	C12H9NO2S		82
Benzene, 1-Nitro-4-(phenylthio)-	C12H9NO2S		56
Benzene, 1-Nitro-4-(trifluoromethyl)-	C7H4F3NO2	82	39
Benzene, 1-Pentenyl-	C11H14	217	
Benzene, 1-Propynyl-	C9H8	183	
Benzene, 1-[(diiodomethyl)sulfonyl]-4-Methyl-	C8H8I2O2S	394	136
Benzene, 2,4-Dibromo-1,3,5-Trimethyl-	C9H10Br2	285	65.5
Benzene, 2,4-Dibromo-1-Methyl-	C7H6Br2		-9.7
Benzene, 2,4-Dichloro-1-Methoxy-	C7H6Cl2O	232	28.5
Benzene, 2,4-Difluoro-1-Nitro-	C6H3F2NO2	207	9.8
Benzene, 2,4-Dimethyl-1-(1-Methylethyl)-	C11H16	197	-82
Benzene, 2-Bromo-1,3,5-Trimethyl-	C9H11Br	225	-1
Benzene, 2-Bromo-1,4-Dichloro-	C6H3BrCl2	226	35
Benzene, 2-Bromo-1,4-Dimethyl-	C8H9Br	199	9
Benzene, 2-Butenyl-	C10H12	176	
Benzene, 2-Chloro-1,3,5-Trimethyl-	C9H11Cl	205	
Benzene, 2-Chloro-1,3-Dimethyl-	C8H9Cl	186	-35
Benzene, 2-Chloro-1,3-Dinitro-	C6H3ClN2O4	315	88
Benzene, 2-Chloro-1,4-Dimethyl-	C8H9Cl	187	1.6
Benzene, 2-Chloro-1,5-Dinitro-3-(trifluoromethyl	C7H2ClF3N2O4		62-64
Benzene, 2-Ethenyl-1,3,5-Trimethyl-	C11H14	209	-37
Benzene, 2-Fluoro-4-Methyl-1-Nitro-	C7H6FNO2		53.2
Benzene, 2-Iodo-1,3-Dimethyl-	C8H9I	229.5	11.2
Benzene, 3-Butenyl-	C10H12	177	-70
Benzene, 4-Bromo-1,2-Dichloro-	C6H3BrCl2	237	25
Benzene, 4-Bromo-1,2-Dimethoxy-	C8H9BrO2	254.5	
Benzene, 4-Bromo-1,2-Dimethyl-	C8H9Br	214.5	-0.2
Benzene, 4-Chloro-1-Methyl-2-Nitro-	C7H6ClNO2	242	38
Benzene, 4-Pentenyl-	C11H14	201	
Benzene, Cyclopentyl-	C11H14	219	
Benzene, Heptadecyl-	C23H40	397	32
Benzene, Hexaethyl-	C18H30	298	129
Benzene, Nonadecyl-	C25H44	419	40
Benzene, Octadecyl-	C24H42	408	29
Benzene, Pentaethyl-	C16H26	277	
Benzene, Pentafluoromethoxy-	C7H3F5O	138.5	-37
Benzene, [(1-Methylethyl)thio]-	C9H12S	208	
Benzene, [2-Methyl-1-(1-Methylethyl)propyl]-	C13H20	220.7	-24.5
Benzene,1,1&#x27;-Oxybis(2-Methyl)-	C14H14O	271	
Benzene-1,2-Dithiol	C6H6S2	238.5	28.5
Benzeneacetaldehyde, .alpha.-Methyl-	C9H10O	203.5	
Benzeneacetaldehyde, 2-Methyl-	C9H10O	221	
Benzeneacetaldehyde, 4-Methyl-	C9H10O	221.5	40
Benzeneacetamide, .alpha.-Ethyl-	C10H13NO		86
Benzeneacetamide, N,n-Diethyl-	C12H17NO	169-171	
Benzeneacetic Acid, (4-Methoxyphenyl)methyl Este	C16H16O3	370	
Benzeneacetic Acid, .alpha.-(acetyloxy)-, (r)-	C10H10O4		97.0
Benzeneacetic Acid, .alpha.-(hydroxymethyl)-,	C9H10O3		118.0
Benzeneacetic Acid, .alpha.-Amino-, (.+-.)-	C8H9NO2		290
Benzeneacetic Acid, .alpha.-Ethyl-	C10H12O2	271	47.5
Benzeneacetic Acid, .alpha.-Ethyl-, Methyl Ester	C11H14O2	228	77.5
Benzeneacetic Acid, .alpha.-Hydroxy-, (r)-	C8H8O3		119.0
Benzeneacetic Acid, .alpha.-Hydroxy-, (s)-	C8H8O3		134
Benzeneacetic Acid, .alpha.-Hydroxy-, Methyl Est	C9H10O3		58
Benzeneacetic Acid, .alpha.-Hydroxy-.alpha.-Meth	C9H10O3		116.5
Benzeneacetic Acid, .alpha.-Hydroxy-.alpha.-Phen	C15H14O3		75.8
Benzeneacetic Acid, .alpha.-Oxo-, Ethyl Ester	C10H10O3	256.5	
Benzeneacetic Acid, 2,5-Dihydroxy-	C8H8O4		153
Benzeneacetic Acid, 2-Methoxy-	C9H10O3		124
Benzeneacetic Acid, 2-Methylpropyl Ester	C12H16O2	247	
Benzeneacetic Acid, 2-Phenylethyl Ester	C16H16O2		26.5
Benzeneacetic Acid, 2-[(2,6-Dichlorophenyl)amino	C14H10Cl2NNaO2		283-285
Benzeneacetic Acid, 4-(1,4-Dihydro-1-Oxo-2h-Isoi	C17H15NO3		213-214
Benzeneacetic Acid, 4-(2-Methylpropyl)-	C12H16O2		85-87
Benzeneacetic Acid, 4-Hydroxy-3-Methoxy-	C9H10O4		143.5
Benzeneacetic Acid, Ethyl Ester	C10H12O2	227	-29.4
Benzeneacetonitrile, .alpha.-(hydroxyimino)-	C8H6N2O		129
Benzeneacetonitrile, .alpha.-Ethyl-	C10H11N	241	
Benzeneacetonitrile, .alpha.-Methyl-	C9H9N	231	
Benzeneacetonitrile, .alpha.-Oxo-	C8H5NO	206	32.5
Benzeneacetonitrile, 2-Fluoro-	C8H6FN	232	
Benzeneacetonitrile, 2-Nitro-	C8H6N2O2		84
Benzeneacetonitrile, 3-(trifluoromethyl)-	C9H6F3N	92-93	
Benzeneacetonitrile, 4-Bromo-	C8H6BrN		48
Benzeneacetonitrile, 4-Fluoro-	C8H6FN	119-120	
Benzeneacetonitrile, 4-Methoxy-	C9H9NO	286.5	
Benzeneacetonitrile, 4-Methyl-	C9H9N	242.5	18
Benzeneacetonitrile, 4-Nitro-	C8H6N2O2		117
Benzeneacetonitrile, Alpha-((cyanomethoxy)imino)	C10H7N3O		55
Benzeneboronic Acid, P-Chloro-	C6H6BClO2		284-289
Benzenebutanoic Acid, 2-Methyl-4-Oxo-4-	C11H12O3		140-142
Benzenebutanoic Acid, 4-Methoxy-?-Oxo-	C11H12O4		148-150
Benzenebutanoic Acid, Gamma -Oxo-	C10H10O3		117-119
Benzenecarbothioamide, N-Phenyl-	C13H11NS		102
Benzenecarbothioic Acid	C7H6OS		24
Benzeneethanamine, 4-Methyl-	C9H13N	214	
Benzeneethanamine, A-Methyl-, (r)-	C9H13N	203	
Benzeneethanamine, Hydrochloride	C8H12ClN		218.5
Benzeneethanamine, N,b-Dimethyl-	C10H15N	207.5	
Benzeneethanamine, N-Methyl-	C9H13N	206	
Benzeneethanol, .alpha.,.alpha.,.beta.-Trimethyl	C11H16O	197	46
Benzeneethanol, .alpha.,.alpha.-Dimethyl-	C10H14O	215	24
Benzeneethanol, .alpha.,.alpha.-Diphenyl-	C20H18O		89.5
Benzeneethanol, .alpha.-Methyl-	C9H12O	125	
Benzeneethanol, .alpha.-Phenyl-	C14H14O		67
Benzeneethanol, 2-Methyl-	C9H12O	243.5	2
Benzeneethanol, 2-Nitro-	C8H9NO3	267	2
Benzeneethanol, 4-Methyl-	C9H12O	244.5	
Benzenemethanamine, .alpha.-Methyl-	C8H11N	185	
Benzenemethanamine, 2-Methyl-	C8H11N	206	-30
Benzenemethanamine, 3-Methyl-	C8H11N	203.5	
Benzenemethanamine, 4-Methoxy-	C8H11NO	236.5	
Benzenemethanamine, 4-Methyl-	C8H11N	195	12.5
Benzenemethanamine, N,n-Bis(phenylmethyl)-	C21H21N	385	91.5
Benzenemethanamine, N-(1-Methylethyl)-	C10H15N	200	
Benzenemethanamine, N-Butyl-	C11H17N	87-89	
Benzenemethanamine, N-Ethyl-	C9H13N	194	
Benzenemethanamine, N-Ethyl-n-Phenyl-	C15H17N	288	35
Benzenemethanamine, N-Phenyl-n-(phenylmethyl)-	C20H19N		69
Benzenemethanaminium, N,n,n-Trimethyl-, Iodide	C10H16IN		181.5
Benzenemethanethiol	C7H8S	194.5	-30
Benzenemethanethiol, Alpha,alpha-Diphenyl-	C19H16S		104-106
Benzenemethanimine, .alpha.-Phenyl-	C13H11N	282	
Benzenemethanol, .alpha.,4-Dimethyl-	C9H12O	219	
Benzenemethanol, .alpha.-(1-Aminoethyl)-, (r*,r*	C9H13NO		77.5-78
Benzenemethanol, .alpha.-Ethynyl-	C9H8O		22
Benzenemethanol, .alpha.-Ethynyl-.alpha.-Methyl-	C10H10O	217.5	52.3
Benzenemethanol, 2,3(or 3,4)-Dichloro-, Methyl C	C9H9Cl2NO2		52
Benzenemethanol, 2,4-Dichloro-	C7H6Cl2O		59.5
Benzenemethanol, 2,6-Dichloro-	C7H6Cl2O		98
Benzenemethanol, 2-Amino-	C7H9NO	273	83.5
Benzenemethanol, 2-Chloro-	C7H7ClO	230	73
Benzenemethanol, 2-Methyl-	C8H10O	224	38
Benzenemethanol, 2-[[2-(aminomethyl)phenyl]thio]	C14H15NOS		96-98
Benzenemethanol, 3,4-Dihydroxy-a-Pentyl-	C12H18O3		109
Benzenemethanol, 3,4-Dimethoxy-	C9H12O3	298	
Benzenemethanol, 3,5-Dichloro-	C7H6Cl2O		79-82
Benzenemethanol, 3,5-Dimethyl-	C9H12O	219.5	
Benzenemethanol, 3-Fluoro-	C7H7FO	201	
Benzenemethanol, 4-(1-Methylethyl)-	C10H14O	249	28
Benzenemethanol, 4-(dimethylamino)-	C9H13NO		69
Benzenemethanol, 4-Chloro-.alpha.-Phenyl-	C13H11ClO		60.75
Benzenemethanol, 4-Fluoro-	C7H7FO	210	23
Benzenemethanol, 4-Methoxy-, Acetate	C10H12O3	270	84
Benzenemethanol, 5-Bromo-2-Hydroxy-	C7H7BrO2		113
Benzenemethanol, Alpha-((1r)-1-(methylamino)ethy	C10H15NO	225	40
Benzenemethanol, Alpha-(trichloromethyl)-, Aceta	C10H9Cl3O2		86-89
Benzenemethanol, Alpha-Methyl-, Propanoate	C11H14O2	91-92	
Benzenemethanol,alpha-1-(methylamino)ethyl -	C10H15NO		76.5
Benzenepropanal	C9H10O	224	47
Benzenepropanal, 4-Methyl-	C10H12O	223	
Benzenepropanamine, A-Methyl-	C10H15N	223	143
Benzenepropanenitrile, .beta.-Oxo-	C9H7NO		80.5
Benzenepropanenitrile, 4-Amino-Beta-Oxo-	C9H8N2O		158.7
Benzenepropanoic Acid, .alpha.-(phenylmethyl)-	C16H16O2		90
Benzenepropanoic Acid, .alpha.-Hydroxy-, (.+-.)-	C9H10O3		98
Benzenepropanoic Acid, .beta.,.beta.-Dimethyl-	C11H14O2		60
Benzenepropanoic Acid, 4-Nitro-Beta-Oxo-, Ethyl	C11H11NO5		71-73
Benzenepropanoic Acid, ?-(aminomethyl)-4-Chloro-	C10H12ClNO2		206-208
Benzenepropanol, .alpha.,.alpha.-Dimethyl-	C11H16O		24.5
Benzenepropanol, .beta.-Phenyl-	C15H16O	310	51
Benzenepropanol, Formate	C10H12O2	250	
Benzenepropanoyl Chloride	C9H9ClO	107	-2
Benzenestibonic Acid	C6H7O3Sb		139
Benzenesulfenyl Chloride, 2,4-Dinitro-	C6H3ClN2O4S		99
Benzenesulfinic Acid	C6H6O2S		84
Benzenesulfinic Acid, 4-Chloro-	C6H5ClO2S		99
Benzenesulfonamide	C6H7NO2S		151
Benzenesulfonamide, 3-Amino-4-[(2-Hydroxyethyl)s	C8H12N2O5S2		129
Benzenesulfonamide, 3-Amino-4-[(3-Hydroxypropyl)	C9H14N2O5S2		137
Benzenesulfonamide, 3-Chloro-4-[(3-Hydroxypropyl	C9H12ClNO3S2		127
Benzenesulfonamide, 3-Fluoro-4-[(2-Hydroxyethyl)	C8H10FNO3S2		110
Benzenesulfonamide, 3-Fluoro-4-[(3-Hydroxypropyl	C9H12FNO3S2		110.5
Benzenesulfonamide, 3-Fluoro-4-[(4-Hydroxybutyl)	C10H14FNO3S2		104
Benzenesulfonamide, 4-(3-Hydroxypropyl)-	C9H13NO3S		95.5
Benzenesulfonamide, 4-(4-Hydroxybutyl)-	C10H15NO3S		78.5
Benzenesulfonamide, 4-(5-Hydroxypentyl)-	C11H17NO3S		86
Benzenesulfonamide, 4-Amino-n-(5,6-Dimethoxy-4-p	C12H14N4O4S		190-194
Benzenesulfonamide, 4-[(2-Hydroxyethyl)sulfonyl]	C8H11NO5S2		165
Benzenesulfonamide, 4-[(2-Hydroxyethyl)thio]-	C8H11NO3S2		111.5
Benzenesulfonamide, 4-[(2-Hydroxyethyl)thio]-3-n	C8H10N2O5S2		151
Benzenesulfonamide, 4-[(3-Hydroxypropyl)sulfonyl	C9H13NO5S2		150
Benzenesulfonamide, 4-[(3-Hydroxypropyl)thio]-	C9H13NO3S2		117
Benzenesulfonamide, 4-[(3-Hydroxypropyl)thio]-3-	C9H12N2O5S2		163
Benzenesulfonamide, 4-[(4-Hydroxybutyl)sulfonyl]	C10H15NO5S2		134.5
Benzenesulfonamide, 4-[(4-Hydroxybutyl)thio]-	C10H15NO3S2		101
Benzenesulfonamide, 4-[(5-Hydroxypentyl)thio]-	C11H17NO3S2		103
